timestamp,open,high,low,close,volume
2020-02-10 11:15:00,318.9426,320.0500,318.9170,319.5000,753653
2020-02-10 11:00:00,319.5300,320.2700,318.8700,318.9500,1045851
2020-02-10 10:45:00,318.2600,319.5239,318.0700,319.5239,1252496
2020-02-10 10:30:00,316.8900,318.3474,316.8600,318.2429,886621
2020-02-10 10:15:00,318.2500,318.5900,316.5900,316.8956,1227644
2020-02-10 10:00:00,318.1600,318.9500,317.0400,318.2800,1765469
2020-02-10 09:45:00,314.1800,318.7150,313.8500,318.1500,3708457
2020-02-07 16:00:00,319.6500,320.2500,319.6400,320.0500,1752932
2020-02-07 15:45:00,318.3100,319.8800,318.1200,319.6281,1153853
2020-02-07 15:30:00,318.9000,319.0900,318.0000,318.3025,1009630
2020-02-07 15:15:00,319.5600,319.8500,318.7800,318.9600,664744
2020-02-07 15:00:00,319.9400,320.1500,319.2500,319.5900,604496
2020-02-07 14:45:00,319.5800,320.2400,319.5100,319.9400,786969
2020-02-07 14:30:00,319.4100,319.9500,318.3300,319.6075,1237530
2020-02-07 14:15:00,320.7300,321.0100,318.8500,319.3800,1269301
2020-02-07 14:00:00,321.7950,321.8000,320.6900,320.7400,540764
2020-02-07 13:45:00,322.2300,322.4458,321.5500,321.7827,553400
2020-02-07 13:30:00,322.4110,322.6500,321.8800,322.2234,474866
2020-02-07 13:15:00,322.5800,322.7500,322.3500,322.4222,366477
2020-02-07 13:00:00,322.9304,323.0500,322.5700,322.5900,325531
2020-02-07 12:45:00,323.2300,323.2785,322.8500,322.8900,352671
2020-02-07 12:30:00,323.0743,323.4000,323.0400,323.2400,399860
2020-02-07 12:15:00,322.8503,323.1000,322.7200,323.0737,334246
2020-02-07 12:00:00,322.8900,323.2500,322.6300,322.8600,446356
2020-02-07 11:45:00,322.9600,323.4000,322.6800,322.8568,550168
2020-02-07 11:30:00,322.9700,323.1327,322.5000,322.9603,628255
2020-02-07 11:15:00,322.3750,323.0482,321.7500,322.9800,686254
2020-02-07 11:00:00,323.2352,323.2352,322.3700,322.3769,762286
2020-02-07 10:45:00,322.2200,323.3200,322.2200,323.2246,1097841
2020-02-07 10:30:00,321.0900,322.4685,320.4400,322.2200,1403160
2020-02-07 10:15:00,321.1800,321.4600,320.7706,321.0800,1106533
2020-02-07 10:00:00,320.7200,321.5400,320.7200,321.2100,1458168
2020-02-07 09:45:00,322.3800,322.7300,320.6918,320.7800,3254216
2020-02-06 16:00:00,324.5450,325.2200,324.4737,325.2100,1812176
2020-02-06 15:45:00,324.1300,324.5500,324.1200,324.5400,575874
2020-02-06 15:30:00,324.4800,324.5899,323.9200,324.1500,573401
2020-02-06 15:15:00,324.5150,324.6800,324.1200,324.4864,607644
2020-02-06 15:00:00,324.9400,325.0000,324.5000,324.5000,532230
2020-02-06 14:45:00,324.6332,324.9500,324.5800,324.9400,506634
2020-02-06 14:30:00,324.9495,324.9800,324.0000,324.6150,773459
2020-02-06 14:15:00,324.5800,324.9900,324.5399,324.9400,502439
2020-02-06 14:00:00,324.3600,324.9100,324.3500,324.6000,581825
2020-02-06 13:45:00,323.6950,324.3500,323.6456,324.3353,685030
2020-02-06 13:30:00,323.8600,324.0000,323.6500,323.6900,488096
2020-02-06 13:15:00,323.5000,323.9400,323.3600,323.8300,613518
2020-02-06 13:00:00,323.3900,323.7900,322.9400,323.5400,597392
2020-02-06 12:45:00,323.0600,323.3850,322.7700,323.3603,1498889
2020-02-06 12:30:00,322.6250,323.0700,322.5100,323.0500,561145
2020-02-06 12:15:00,321.6454,322.6350,321.5400,322.6350,516694
2020-02-06 12:00:00,322.3200,322.6800,321.6300,321.6505,521980
2020-02-06 11:45:00,322.5100,322.8500,322.3300,322.3300,475371
2020-02-06 11:30:00,322.2500,322.6200,321.9700,322.5100,542826
2020-02-06 11:15:00,321.7000,322.5700,321.3200,322.2500,638182
2020-02-06 11:00:00,320.9800,322.1800,320.9100,321.6884,682652
2020-02-06 10:45:00,320.5200,321.4400,320.3900,320.9970,607900
2020-02-06 10:30:00,321.5891,321.6300,320.3700,320.5200,880713
2020-02-06 10:15:00,322.3525,322.5000,321.1800,321.5700,872917
2020-02-06 10:00:00,321.5500,322.6100,321.2700,322.4000,1008307
2020-02-06 09:45:00,322.6100,323.0000,320.5362,321.5700,2216494
2020-02-05 16:00:00,321.7800,322.0600,320.7300,321.6100,1869258
2020-02-05 15:45:00,322.1800,322.2500,321.6600,321.7700,716439
2020-02-05 15:30:00,321.9100,322.5000,321.8400,322.1800,815666
2020-02-05 15:15:00,321.2650,321.9800,321.2650,321.9000,673630
2020-02-05 15:00:00,320.8791,321.5200,320.7250,321.2650,629727
2020-02-05 14:45:00,320.7550,320.9700,320.6000,320.8800,353758
2020-02-05 14:30:00,320.2700,321.1300,320.2600,320.7550,448411
2020-02-05 14:15:00,320.6100,320.6600,320.0700,320.2854,315363
2020-02-05 14:00:00,320.5650,320.9100,320.4100,320.6100,340428
2020-02-05 13:45:00,320.2300,320.6400,320.0400,320.5600,381599
2020-02-05 13:30:00,320.3750,320.5600,319.9500,320.2500,500379
2020-02-05 13:15:00,321.3800,321.4100,320.3550,320.3800,460261
2020-02-05 13:00:00,321.2100,321.9100,321.1900,321.3800,362964
2020-02-05 12:45:00,321.3500,321.5600,321.1200,321.2000,276874
2020-02-05 12:30:00,321.8500,322.0500,320.9000,321.3600,674826
2020-02-05 12:15:00,321.3500,321.9100,321.0710,321.8700,573042
2020-02-05 12:00:00,320.2300,321.4000,320.0700,321.3700,632056
2020-02-05 11:45:00,320.9400,321.0799,319.7200,320.2300,809743
2020-02-05 11:30:00,321.1700,321.4600,320.3000,320.9698,690900
2020-02-05 11:15:00,320.7400,321.5890,320.3901,321.1900,984875
2020-02-05 11:00:00,319.9200,321.3800,319.2900,320.8000,1192719
2020-02-05 10:45:00,320.7000,320.7000,318.9500,319.9700,1586307
2020-02-05 10:30:00,321.6700,322.2000,320.0600,320.7259,1181636
2020-02-05 10:15:00,323.0000,323.4800,321.5400,321.6301,1334312
2020-02-05 10:00:00,321.3600,323.3588,321.3600,323.0000,1765249
2020-02-05 09:45:00,323.6900,324.7600,320.9500,321.4300,3892978
2020-02-04 16:00:00,317.7500,319.1300,317.6500,318.8600,1932640
2020-02-04 15:45:00,318.5697,318.5697,317.4300,317.7700,1018902
2020-02-04 15:30:00,318.7700,319.1300,318.3300,318.5700,771375
2020-02-04 15:15:00,318.8700,319.0550,318.5100,318.7550,549754
2020-02-04 15:00:00,319.2400,319.5400,318.8300,318.8900,1503001
2020-02-04 14:45:00,318.8900,319.3600,318.7500,319.2200,479621
2020-02-04 14:30:00,319.3169,319.4000,318.8901,318.8901,430179
2020-02-04 14:15:00,319.2700,319.6400,319.1600,319.3134,572378
2020-02-04 14:00:00,318.8900,319.3900,318.8700,319.2700,510663
2020-02-04 13:45:00,318.2900,319.0000,318.2600,318.9000,476715
2020-02-04 13:30:00,318.3800,318.4400,317.8300,318.2900,576237
2020-02-04 13:15:00,318.3600,318.6400,318.2500,318.3650,483094
2020-02-04 13:00:00,317.9800,318.7400,317.8700,318.3700,719202
2020-02-04 12:45:00,317.6500,318.0400,317.3300,317.9499,550989
2020-02-04 12:30:00,317.9899,318.2200,317.3800,317.6350,670214
2020-02-04 12:15:00,318.4247,318.4400,317.8100,317.9700,725983
2020-02-04 12:00:00,318.7900,319.3900,318.3300,318.4200,1076546
2020-02-04 11:45:00,318.0900,319.5200,317.9306,318.8200,1325804
2020-02-04 11:30:00,317.9100,318.3200,317.7200,318.0842,800976
2020-02-04 11:15:00,317.4800,317.9100,317.1332,317.9062,827883
2020-02-04 11:00:00,317.0300,317.6800,316.3100,317.4900,1081634
2020-02-04 10:45:00,316.2550,317.3400,316.1200,316.9600,1535325
2020-02-04 10:30:00,314.4650,316.3900,314.3600,316.2300,1133152
2020-02-04 10:15:00,314.4000,315.4800,313.8000,314.4899,1351993
2020-02-04 10:00:00,314.8000,315.5400,313.8900,314.4000,1555255
2020-02-04 09:45:00,315.5900,316.7000,314.6800,314.6800,3935584
2020-02-03 16:00:00,308.2700,309.1000,307.5500,308.7000,1913176
2020-02-03 15:45:00,308.9050,309.3000,308.2700,308.2747,876484
2020-02-03 15:30:00,307.3400,308.9099,307.2900,308.8954,847506
2020-02-03 15:15:00,307.0900,307.8050,307.0196,307.3200,525419
2020-02-03 15:00:00,307.7700,308.0600,307.0900,307.0900,515723
2020-02-03 14:45:00,307.3454,307.9600,307.0000,307.7500,647917
2020-02-03 14:30:00,306.7700,307.7800,306.6700,307.3495,682586
2020-02-03 14:15:00,307.8053,308.2300,306.7300,306.7700,794023
2020-02-03 14:00:00,307.5100,308.2000,307.2000,307.8100,730789
2020-02-03 13:45:00,306.8600,308.3100,306.6400,307.4748,946992
2020-02-03 13:30:00,306.8900,307.3400,306.1200,306.8700,1262928
2020-02-03 13:15:00,308.7300,309.0200,306.3100,306.8900,1258433
2020-02-03 13:00:00,310.1500,310.1700,308.6500,308.7200,974461
2020-02-03 12:45:00,310.9599,311.2000,309.7600,310.1400,923553
2020-02-03 12:30:00,310.9148,311.2800,310.6300,310.9400,714269
2020-02-03 12:15:00,311.9300,312.1200,310.4329,310.9302,1082514
2020-02-03 12:00:00,312.4700,312.7400,311.7900,311.9900,776473
2020-02-03 11:45:00,312.8000,313.4900,312.0310,312.4700,970022
2020-02-03 11:30:00,311.7950,313.4600,311.7400,312.7800,1088076
2020-02-03 11:15:00,312.3600,312.5000,311.7000,311.7700,819959
2020-02-03 11:00:00,312.5200,312.7600,311.6400,312.3500,932672
2020-02-03 10:45:00,312.4450,313.2500,311.9441,312.5000,1321799
2020-02-03 10:30:00,312.2900,312.9100,311.1900,312.4299,1442488
2020-02-03 10:15:00,310.8000,312.6399,310.7200,312.2800,2636551
2020-02-03 10:00:00,308.7700,310.9100,308.7700,310.7761,3180091
2020-02-03 09:45:00,304.3000,309.0118,302.2200,308.8185,6958253
2020-01-31 16:00:00,310.0200,310.7300,309.2800,309.4100,3425526
2020-01-31 15:45:00,310.8000,311.0400,308.2900,309.9650,2854028
2020-01-31 15:30:00,310.6764,311.7200,310.3621,310.8250,1384403
2020-01-31 15:15:00,312.2200,312.5600,310.4701,310.6700,1333525
2020-01-31 15:00:00,312.0550,312.8800,312.0000,312.1838,892885
2020-01-31 14:45:00,311.5440,313.0300,311.3700,312.0400,976854
2020-01-31 14:30:00,312.9791,313.2134,311.2500,311.5770,1187659
2020-01-31 14:15:00,312.6000,313.7500,312.5701,312.9600,1434488
2020-01-31 14:00:00,310.1000,312.5800,310.0500,312.5800,1433973
2020-01-31 13:45:00,313.2300,313.2300,310.0700,310.1000,1915997
2020-01-31 13:30:00,313.9900,314.1910,312.9800,313.2295,1031278
2020-01-31 13:15:00,314.7800,315.3000,313.9000,313.9900,883742
2020-01-31 13:00:00,315.7100,315.8900,314.4000,314.8400,946508
2020-01-31 12:45:00,316.1200,316.1300,314.6900,315.6105,922645
2020-01-31 12:30:00,316.2150,316.3775,315.6427,316.1300,542708
2020-01-31 12:15:00,316.7600,316.9100,316.0500,316.2200,619508
2020-01-31 12:00:00,316.1500,316.9800,315.9100,316.7800,861517
2020-01-31 11:45:00,315.5300,316.1700,314.4800,316.1600,1507214
2020-01-31 11:30:00,316.2500,316.3499,315.0700,315.5200,1307549
2020-01-31 11:15:00,315.8472,317.1900,315.7600,316.2700,1091581
2020-01-31 11:00:00,315.8400,317.1400,315.5600,315.8800,1269282
2020-01-31 10:45:00,315.6040,316.8100,315.5100,315.7800,1379922
2020-01-31 10:30:00,316.0600,317.1499,315.0700,315.6300,2192637
2020-01-31 10:15:00,318.3600,318.4400,315.8700,316.0900,2151698
2020-01-31 10:00:00,319.1100,319.4100,317.5200,318.4300,2629418
2020-01-31 09:45:00,320.9300,322.6800,319.1300,319.1300,3139247
2020-01-30 16:00:00,322.7300,323.9700,322.6300,323.8762,1794549
2020-01-30 15:45:00,321.7900,322.8800,321.5600,322.7000,890894
2020-01-30 15:30:00,321.1300,322.3300,320.9004,321.7850,811500
2020-01-30 15:15:00,321.0300,321.5900,320.6350,321.0405,820927
2020-01-30 15:00:00,320.2600,321.4100,319.7500,320.9400,898196
2020-01-30 14:45:00,320.5950,321.8800,319.6300,320.1600,956481
2020-01-30 14:30:00,320.7800,321.2400,320.5800,320.5821,540766
2020-01-30 14:15:00,320.0000,320.7800,319.7600,320.7570,432491
2020-01-30 14:00:00,320.1600,320.4800,319.8700,320.0200,356636
2020-01-30 13:45:00,319.8700,320.4550,319.6600,320.1001,547816
2020-01-30 13:30:00,319.7000,319.9712,319.3100,319.8760,459930
2020-01-30 13:15:00,320.4500,320.6500,319.4397,319.6741,626594
2020-01-30 13:00:00,320.6900,320.9500,320.1600,320.4400,623356
2020-01-30 12:45:00,320.8400,321.1700,319.8800,320.6601,758111
2020-01-30 12:30:00,321.4200,321.9400,320.8300,320.9000,506060
2020-01-30 12:15:00,321.9347,322.1000,321.2400,321.4162,483468
2020-01-30 12:00:00,321.4785,322.5300,321.4767,321.9341,711439
2020-01-30 11:45:00,321.5400,321.9500,320.9300,321.4900,822697
2020-01-30 11:30:00,320.8100,321.6488,320.5500,321.5000,888765
2020-01-30 11:15:00,318.9800,320.8297,318.7500,320.8297,1307572
2020-01-30 11:00:00,321.6900,321.8900,318.9700,318.9700,1780946
2020-01-30 10:45:00,322.6400,322.6400,321.4700,321.6800,1263683
2020-01-30 10:30:00,323.1924,323.3700,322.5000,322.6300,975864
2020-01-30 10:15:00,322.3601,323.7300,322.0606,323.1846,1359576
2020-01-30 10:00:00,323.6100,323.8700,322.2650,322.3700,1239115
2020-01-30 09:45:00,320.5435,323.9900,320.1300,323.6200,3381338
2020-01-29 16:00:00,326.0700,326.2500,324.2700,324.3800,2669396
2020-01-29 15:45:00,327.2200,327.2900,325.6600,326.0711,1384807
2020-01-29 15:30:00,326.5780,327.5500,326.2000,327.2400,1297371
2020-01-29 15:15:00,327.1100,327.2900,326.5100,326.5800,989956
2020-01-29 15:00:00,326.9800,327.5500,326.6800,327.0400,815390
2020-01-29 14:45:00,326.8000,327.1800,326.3000,326.9500,654673
2020-01-29 14:30:00,327.2800,327.2800,326.4500,326.8000,760096
2020-01-29 14:15:00,326.6700,327.8500,326.2500,327.2700,1613650
2020-01-29 14:00:00,326.8000,327.0800,326.4200,326.6900,504181
2020-01-29 13:45:00,326.7700,326.9200,326.5420,326.8000,489976
2020-01-29 13:30:00,325.9908,326.8200,325.6850,326.7600,642640
2020-01-29 13:15:00,326.3400,326.3700,325.4600,325.9950,868446
2020-01-29 13:00:00,326.8750,327.0000,326.2800,326.3400,685098
2020-01-29 12:45:00,326.7500,326.9000,326.1200,326.8800,824959
2020-01-29 12:30:00,327.3400,327.4000,326.5300,326.7300,872710
2020-01-29 12:15:00,327.1667,327.6300,326.5600,327.3490,1272846
2020-01-29 12:00:00,326.6271,327.8000,326.6271,327.1500,1674163
2020-01-29 11:45:00,326.8500,327.1800,326.2000,326.6546,1539912
2020-01-29 11:30:00,326.3146,327.0000,326.1200,326.8500,1812959
2020-01-29 11:15:00,325.3800,326.6200,325.2400,326.3000,2013910
2020-01-29 11:00:00,325.2700,325.7100,324.7800,325.4200,1443328
2020-01-29 10:45:00,324.2800,325.5000,324.2000,325.1900,2267323
2020-01-29 10:30:00,322.9600,324.7900,322.5500,324.2692,2348281
2020-01-29 10:15:00,323.3400,323.3600,321.3800,322.9300,2803176
2020-01-29 10:00:00,324.0300,324.6700,322.9900,323.3900,2887462
2020-01-29 09:45:00,324.5000,327.2500,323.9000,323.9900,8280227
2020-01-28 16:00:00,317.6500,318.1000,317.0800,317.7700,2553102
2020-01-28 15:45:00,318.0000,318.0600,317.1300,317.6550,1355835
2020-01-28 15:30:00,318.0153,318.1800,317.6400,318.0000,860854
2020-01-28 15:15:00,318.3201,318.4000,317.9000,318.0000,960423
2020-01-28 15:00:00,317.4200,318.3700,317.3700,318.3500,930784
2020-01-28 14:45:00,317.1172,317.5700,317.0200,317.4300,567437
2020-01-28 14:30:00,317.4400,317.6700,317.0600,317.1200,669796
2020-01-28 14:15:00,316.8400,317.4900,316.8100,317.4199,694504
2020-01-28 14:00:00,316.4000,316.9400,316.3800,316.8400,426314
2020-01-28 13:45:00,316.5900,316.8500,316.1300,316.3800,527297
2020-01-28 13:30:00,316.5900,316.7000,316.2400,316.5705,424086
2020-01-28 13:15:00,316.7100,316.7500,316.1100,316.6050,603956
2020-01-28 13:00:00,316.7600,316.9500,316.2200,316.7200,765275
2020-01-28 12:45:00,316.8000,317.1700,316.6900,316.7311,584477
2020-01-28 12:30:00,316.7500,316.9400,316.5000,316.8069,602929
2020-01-28 12:15:00,316.5324,316.9400,316.3300,316.7750,590366
2020-01-28 12:00:00,315.8600,316.9700,315.8100,316.5600,835769
2020-01-28 11:45:00,315.9650,316.2400,315.7800,315.8338,550961
2020-01-28 11:30:00,315.1928,316.2200,315.0000,315.9656,1031589
2020-01-28 11:15:00,315.8163,315.8900,315.0100,315.2050,1038967
2020-01-28 11:00:00,314.9600,316.0400,314.7400,315.8400,1384879
2020-01-28 10:45:00,313.5917,315.0400,313.5800,314.8900,1479995
2020-01-28 10:30:00,313.1400,313.7000,312.5100,313.5700,1120351
2020-01-28 10:15:00,313.0000,313.4000,312.4200,313.1500,1074720
2020-01-28 10:00:00,313.3300,313.7900,312.8600,312.9900,1417016
2020-01-28 09:45:00,312.6000,314.0000,312.1900,313.5100,3276394
2020-01-27 16:00:00,309.5200,310.0100,305.0800,308.9700,1961723
2020-01-27 15:45:00,309.2100,309.6700,308.8503,309.5000,906603
2020-01-27 15:30:00,309.0259,309.8000,309.0200,309.2135,756727
2020-01-27 15:15:00,309.4900,309.5900,308.6200,309.0336,911456
2020-01-27 15:00:00,310.4300,310.6100,309.1000,309.5300,1031412
2020-01-27 14:45:00,310.9600,311.2000,310.3469,310.4200,550978
2020-01-27 14:30:00,310.8800,311.1500,310.5700,310.9599,445017
2020-01-27 14:15:00,310.5900,310.9800,310.5800,310.9052,576000
2020-01-27 14:00:00,310.5332,310.8173,310.2300,310.2500,359714
2020-01-27 13:45:00,311.1400,311.2950,310.5100,310.5800,458484
2020-01-27 13:30:00,310.7250,311.5000,310.6500,311.1400,505609
2020-01-27 13:15:00,311.1800,311.6000,310.5000,310.7300,585808
2020-01-27 13:00:00,311.2600,311.7900,311.0900,311.2000,724665
2020-01-27 12:45:00,310.6400,311.2400,310.5231,311.2300,532563
2020-01-27 12:30:00,310.3520,311.0900,310.2166,310.7100,748419
2020-01-27 12:15:00,309.3999,310.6903,309.1100,310.3400,910875
2020-01-27 12:00:00,309.6000,309.8800,309.1500,309.4200,662650
2020-01-27 11:45:00,308.3100,309.5900,307.8600,309.5700,1126139
2020-01-27 11:30:00,308.7400,308.7500,307.5300,308.3300,1284142
2020-01-27 11:15:00,309.4200,310.0499,308.4707,308.7461,970832
2020-01-27 11:00:00,309.8100,310.2000,309.0600,309.4600,1231712
2020-01-27 10:45:00,311.1308,311.2000,309.7000,309.8059,993936
2020-01-27 10:30:00,310.7801,311.3900,309.6650,311.1500,1502629
2020-01-27 10:15:00,311.5000,311.7599,310.3468,310.8300,1737964
2020-01-27 10:00:00,309.9000,311.7700,309.8596,311.4300,2195852
2020-01-27 09:45:00,309.0256,312.7925,308.2974,310.2708,7290827
2020-01-24 16:00:00,318.1400,318.9600,318.0300,318.3600,1727370
2020-01-24 15:45:00,319.6300,319.6800,317.5188,318.0662,1641287
2020-01-24 15:30:00,319.9700,320.3000,319.6354,319.6600,725662
2020-01-24 15:15:00,320.1600,320.3800,319.7000,319.9550,795931
2020-01-24 15:00:00,319.1000,320.4700,319.0500,320.2100,930488
2020-01-24 14:45:00,318.7883,319.8300,318.7500,319.0600,860559
2020-01-24 14:30:00,318.7810,319.1999,317.8900,318.7601,1277294
2020-01-24 14:15:00,319.8700,320.1400,318.6700,318.7900,1035254
2020-01-24 14:00:00,319.9800,320.3700,319.2600,319.8700,876157
2020-01-24 13:45:00,320.1500,320.4603,319.7200,319.9597,749841
2020-01-24 13:30:00,320.1700,320.6400,320.0700,320.1700,476911
2020-01-24 13:15:00,321.1300,321.1500,320.1400,320.1401,558865
2020-01-24 13:00:00,321.0600,321.4900,320.9400,321.1100,538425
2020-01-24 12:45:00,320.1300,321.3980,319.8848,321.0500,1073833
2020-01-24 12:30:00,320.9625,321.0300,319.3100,320.1200,1926948
2020-01-24 12:15:00,321.9500,321.9850,320.9200,320.9761,1070452
2020-01-24 12:00:00,322.0700,322.4400,321.8406,321.9700,581035
2020-01-24 11:45:00,322.3900,322.6600,321.8500,322.0826,656157
2020-01-24 11:30:00,322.9900,323.1700,321.7500,322.4200,1209260
2020-01-24 11:15:00,322.2687,323.3300,322.1700,322.9900,1161141
2020-01-24 11:00:00,322.0000,322.5000,321.6900,322.2400,773358
2020-01-24 10:45:00,321.0900,322.1300,321.0600,321.9550,1029212
2020-01-24 10:30:00,322.1300,322.3600,321.0000,321.1000,1069736
2020-01-24 10:15:00,322.6200,322.6300,321.4600,322.1300,1249512
2020-01-24 10:00:00,321.5800,322.8000,321.5500,322.6200,2072938
2020-01-24 09:45:00,320.2500,321.6463,319.8700,321.5704,2828458
2020-01-23 16:00:00,319.1700,319.5600,319.0375,319.2900,1472908
2020-01-23 15:45:00,319.2000,319.3900,318.9200,319.1700,631901
2020-01-23 15:30:00,318.9046,319.3100,318.6000,319.2000,749405
2020-01-23 15:15:00,319.2207,319.5000,318.8800,318.9300,560357
2020-01-23 15:00:00,318.8800,319.4600,318.7500,319.2600,570045
2020-01-23 14:45:00,318.8975,319.0700,318.6600,318.8500,659355
2020-01-23 14:30:00,318.8317,319.0400,318.6600,318.8900,361215
2020-01-23 14:15:00,318.7300,319.0600,318.6400,318.8250,538078
2020-01-23 14:00:00,318.7800,319.0700,318.6600,318.7500,437298
2020-01-23 13:45:00,318.0500,318.8200,318.0500,318.7509,510769
2020-01-23 13:30:00,317.5300,318.4200,317.4000,318.0600,477275
2020-01-23 13:15:00,317.7000,317.8300,317.4208,317.5627,518681
2020-01-23 13:00:00,317.8362,318.0600,317.6900,317.7150,321244
2020-01-23 12:45:00,317.8865,318.1700,317.7800,317.8400,281075
2020-01-23 12:30:00,317.8700,317.9600,317.5800,317.9000,276992
2020-01-23 12:15:00,317.5000,317.9262,317.2772,317.8600,317142
2020-01-23 12:00:00,317.3200,317.8700,317.2000,317.5300,448957
2020-01-23 11:45:00,316.9900,317.9100,316.9800,317.2900,531262
2020-01-23 11:30:00,317.3801,317.6000,316.9100,317.0100,485813
2020-01-23 11:15:00,317.3300,317.7500,317.2000,317.3900,694397
2020-01-23 11:00:00,317.7300,318.0000,316.8000,317.3600,877296
2020-01-23 10:45:00,317.6358,318.1200,317.5000,317.7200,727011
2020-01-23 10:30:00,317.4700,317.6700,316.9700,317.6259,633505
2020-01-23 10:15:00,317.0700,317.6400,316.2900,317.4504,994852
2020-01-23 10:00:00,316.9500,317.7000,316.5800,317.1500,993547
2020-01-23 09:45:00,317.8400,318.3250,315.7100,316.8500,2526161
2020-01-22 16:00:00,317.9700,318.4100,317.5700,317.7000,1543967
2020-01-22 15:45:00,318.3300,318.9800,317.9400,317.9700,794449
2020-01-22 15:30:00,319.0450,319.3000,317.6500,318.3350,1377565
2020-01-22 15:15:00,319.9000,319.9000,319.0300,319.0400,777014
2020-01-22 15:00:00,319.2300,320.1700,319.1800,319.8900,674943
2020-01-22 14:45:00,319.3124,319.5200,319.1200,319.2117,422878
2020-01-22 14:30:00,319.6900,319.7000,319.3100,319.3300,347572
2020-01-22 14:15:00,319.0900,319.7195,319.0600,319.6950,355215
2020-01-22 14:00:00,319.5300,319.7900,319.0500,319.0721,433403
2020-01-22 13:45:00,319.3800,319.8900,319.3200,319.5200,522038
2020-01-22 13:30:00,319.4900,319.6500,319.3600,319.3900,320450
2020-01-22 13:15:00,319.6400,319.6500,319.2100,319.4800,449330
2020-01-22 13:00:00,318.8549,319.7500,318.8549,319.6300,775480
2020-01-22 12:45:00,318.5499,319.3200,318.4600,318.8800,873237
2020-01-22 12:30:00,318.2000,318.7500,318.1900,318.5294,511378
2020-01-22 12:15:00,318.5200,318.6400,318.1000,318.1800,339385
2020-01-22 12:00:00,318.4200,318.8200,318.3600,318.5300,307296
2020-01-22 11:45:00,318.0800,318.6850,318.0600,318.4100,595119
2020-01-22 11:30:00,317.5744,318.2300,317.5400,318.0820,511318
2020-01-22 11:15:00,317.8900,318.1700,317.4600,317.5992,786663
2020-01-22 11:00:00,318.4300,318.5400,317.8200,317.8839,554537
2020-01-22 10:45:00,318.7300,318.9000,318.1800,318.4400,717981
2020-01-22 10:30:00,317.8400,318.8880,317.6900,318.7200,1055181
2020-01-22 10:15:00,318.1000,318.2500,317.5200,317.8500,861098
2020-01-22 10:00:00,317.7000,318.4000,317.5600,318.0700,1023694
2020-01-22 09:45:00,318.7500,318.9400,317.6100,317.6100,2240777
2020-01-21 16:00:00,316.5800,316.9300,316.1800,316.5600,1395436
2020-01-21 15:45:00,316.8400,317.0400,316.3600,316.5800,679830
2020-01-21 15:30:00,316.9000,317.0600,316.6200,316.8342,444163
2020-01-21 15:15:00,316.8900,317.2300,316.8301,316.8900,463340
2020-01-21 15:00:00,316.5700,317.2000,316.4800,316.9100,488386
2020-01-21 14:45:00,316.6100,316.7399,316.2571,316.5500,473737
2020-01-21 14:30:00,317.1142,317.1800,316.3800,316.5900,481020
2020-01-21 14:15:00,316.5662,317.2700,316.3400,317.1200,602095
2020-01-21 14:00:00,317.0600,317.3900,316.5400,316.5800,647804
2020-01-21 13:45:00,317.6300,317.7600,316.6600,317.0550,832894
2020-01-21 13:30:00,317.9800,317.9800,317.2000,317.6300,825707
2020-01-21 13:15:00,317.9900,318.2000,317.8500,317.9879,269998
2020-01-21 13:00:00,318.0700,318.3400,317.9700,317.9700,367099
2020-01-21 12:45:00,318.2200,318.4600,318.0500,318.0528,352752
2020-01-21 12:30:00,318.1050,318.3300,317.8800,318.2100,469529
2020-01-21 12:15:00,318.4680,318.5032,317.9100,318.1170,502906
2020-01-21 12:00:00,318.6600,318.7000,318.3100,318.4600,497050
2020-01-21 11:45:00,318.5400,318.9100,318.5300,318.6400,525810
2020-01-21 11:30:00,318.1538,318.6400,318.1100,318.5400,519373
2020-01-21 11:15:00,317.3700,318.1800,317.2800,318.1545,624705
2020-01-21 11:00:00,317.8716,317.9100,317.3200,317.3800,640609
2020-01-21 10:45:00,317.7500,318.1800,317.5100,317.8650,724049
2020-01-21 10:30:00,317.9568,318.0700,317.0900,317.7595,1045340
2020-01-21 10:15:00,318.2300,319.0200,317.7700,317.9600,1083453
2020-01-21 10:00:00,317.8000,319.0400,317.7100,318.2100,1352773
2020-01-21 09:45:00,317.0900,318.1000,316.6500,317.8092,2594667
2020-01-17 16:00:00,317.7489,318.7400,317.7002,318.6700,2537057
2020-01-17 15:45:00,317.2300,317.8900,317.1900,317.7400,1178920
2020-01-17 15:30:00,316.8250,317.2500,316.8220,317.2269,700507
2020-01-17 15:15:00,317.0700,317.3000,316.6200,316.8200,986167
2020-01-17 15:00:00,316.5700,317.0700,316.4600,317.0700,528720
2020-01-17 14:45:00,316.8200,316.9900,316.4200,316.5800,1382647
2020-01-17 14:30:00,316.9200,317.0000,316.5100,316.8100,577031
2020-01-17 14:15:00,316.7750,316.9900,316.6100,316.9111,507042
2020-01-17 14:00:00,316.3977,316.8300,316.3850,316.7700,410414
2020-01-17 13:45:00,316.3800,316.6000,316.2200,316.3900,430988
2020-01-17 13:30:00,316.0901,316.4811,316.0100,316.4000,392095
2020-01-17 13:15:00,315.8200,316.1700,315.3900,316.0900,765912
2020-01-17 13:00:00,316.2700,316.5000,315.7500,315.8199,412153
